Episode Name,Characters,Dialogue
Pursuit,Osoreda,"Tell 'em what's going on—and no tricks, either."
Pursuit,Sasaki,"M-my bus has been hijacked, and he's holding a gun to my head."
Pursuit,Osoreda,[grabbing phone from Sasaki] Gimme that. [on the phone] You heard what he said. Now you listen up!
Pursuit,Osoreda,"Have a female staff member bring all the cash from Space Land's cash from yesterday. I know it's there. Have her meet us two bus stops from the park and don't make me wait. If you try to mess with me at all or try to get the police involved, I swear I'll kill everyone one of these passengers."
Pursuit,Yuri,Huh?
Pursuit,Light,"[V.O.] Yuri, don't be scared. As soon as he turns around, I'm going to grab the gun out of his hand."
Pursuit,Stranger,"Don't be stupid. That's risky. [leans closer] If it comes to that, I'll take care of it."
Pursuit,Stranger,"It's okay. We don't have to pass notes back and forth. As long as we keep it down, he won't be able to hear our voices over the sound of the engine."
Pursuit,Light,Do you have any proof you're not his accomplice? Why should we trust you?
Pursuit,Yuri,[timidly] Accomplice?
Pursuit,Light,"Yes, I've read about this before. The first hijacker comes in like he's working alone. Meanwhile, the second one pretends to be a hostage and stays in the very back just in case something goes wrong. [softly] What's the matter."
Pursuit,Yuri,[softly] You... you really think he is one?
Pursuit,Stranger,"[thinking] I... I have no choice. I'm sure Light Yagami isn't Kira. If he was, he could just kill this guy with a heart attack."
Pursuit,Stranger,Here's my proof. [Light takes it] Take a look.
Pursuit,Light,"[thinking] FBI? I see. L needed an outsider, so he got the FBI to investigate anyone connected to the Japanese Police Force. His name is... Raye Penber."
Pursuit,Light,I trust you. And I guess for the time being I won't bother asking what an FBI agent is doing on the bus in the first place. Do you have a gun?
Pursuit,Raye,"Yeah, I've got one."
Pursuit,Light,"So if it comes down to it, I can rely on you, right?"
Pursuit,Raye,Yes.
Pursuit,Osoreda,"Get the hell up, you old hag! You want me to shoot you right now?"
Pursuit,Raye,[gasps] [thinking] That's right. This guy. His face was all over the local news just a few days ago.
Pursuit,Osoreda,"Look at me when I'm talking to you, grandma! I said shut up! [growls]"
Pursuit,Raye,[cont'd] [thinking] Some junkie. He tried to rob a bank and then killed three people before he got away. He's extremely dangerous.
Pursuit,Light,"[smugly thinking] We're safe. He won't shoot us. In fact, he's not gonna do anything."
Pursuit,Osoreda,"[shouting] Don't move, you little punk!"
Pursuit,Osoreda,"[shouting] What the hell is that? [pause] Eh, smartass! [picking up note] You guys were planning something back here, weren'cha?"
Pursuit,Raye,"[thinking] Damn it! If he sees that note from before, he'll find out that Light was planning to jump him and take his gun away!"
Pursuit,Osoreda,"Pft. Plans for a date, huh? [crumples and tosses note to Light] Stupid kid."
Pursuit,Light,[thinking] Gotcha.
Pursuit,Osoreda,Huh?
Pursuit,Osoeda,[shouting frantically] Wh-who the hell are you? You in the very back? What do you think you're doing?
Pursuit,Osoreda,[shouting frantically] Don't mess with me!
Pursuit,Osoreda,[shouting frantically] How long have you been hiding back there?
Pursuit,Ryuk,What's this? [tilts head] You're talking to me? [steps forward] So you mean you can actually see me right now?
Pursuit,Osoreda,"[gasps] Stay there, you! You—Keep away from me, you freak!"
Pursuit,Raye,[thinking] This isn't good. He's hallucinating! [quickly leans forward] [shouting] Everyone! Get down!
Pursuit,Ryuk,"Oh, I get it! That little note that Light ""accidentally"" dropped, was actually torn from the pages of the Death Note itself. Since he tricked this guy into TOUCHING the paper, he's the only other one on the bus who can see me. [walking towards Osoreda] That's so smart!"
Pursuit,Osoreda,[stumbling back] [shouting frantically] Get away!
Pursuit,Soichiro,"Sorry, pal. I'm a Shinigami, so I'm afraid your bullets aren't gonna kill me."
Pursuit,Ryuk,"""Anyone who touches the Death Note can see me."" ""I have to stay 'til the Death Note is finished or you die—whichever comes first."" And ""a Shinigami can't die from being shot."" I've said all these things at one time or another. Well, he is the top-ranked student in the country. [Raye gets up from his seat and runs forward] He even used this hijacking as a way to get the guy following him to willingly give up his name."
Pursuit,Osoreda,Stop the bus. [shouting] Let me off!
Pursuit,Light,[thinking] Eleven forty-five on the dot. Everything went just as I planned.
Pursuit,Light,"[cont'd] [V.O.] ""Kiichiro Osoreda. Accidental death."""
Pursuit,Light,"[cont'd] [V.O.] ""Boards the 11:31 Space Land-bound bus near the eastern entrance to the park, holding a loaded gun, and attempts to hijack the bus. He sees a horrific phantom and empties his gun trying to kill it. Terrified, he leaves the bus. Immediately afterwards, at 11:45, he dies when struck by a car."""
Pursuit,Light,"[cont'd] [thinking] The Death Note never fails. [cut to Raye] You will be next, Raye Penber."
Pursuit,Light,"[V.O.] It's just as I thought. He doesn't suspect me at all. The remaining investigators will all die of heart attack. Farewell, Raye Penber."
Tactics,Raye,You there.
Tactics,Light,Yeah?
Tactics,Raye,"Listen carefully: I came to Japan as a part of a secret investigation, so the local police can't find out that, um... that I."
Tactics,Light,I understand. I promise I won’t tell anyone that I met you and of course [pauses] that includes my father.
Tactics,Raye,"[sighs softly in relief] Well then, [runs away] please excuse me."
Tactics,Light,"[thinking] It's just as I thought. Anyway, I don't want the police to know that I've come into contact with an FBI agent, either. If my father ever found out, there's no doubt he'd let L know. [brief shot of Raye Penber] It's obvious that he doesn't suspect me. And as for the police, I'm sure they'll treat this as just another unfortunate accident."
Tactics,Woman,"[gladly] Hey, welcome back."
Tactics,Raye,[wearily] What a day.
Tactics,Woman,"Raye, what's the matter? Something happened, didn't it? [walking towards nearby shelf] I've never heard you sigh like that."
Tactics,Raye,"Yeah. The bus I was on got hijacked, if you can believe it."
Tactics,Woman,[shocked] A bus jacking?
Tactics,Raye,"Some junkie. Robbed a bank two days ago, and I guess he wanted to try taking on a bus today. I didn't think this kind of thing happened here."
Tactics,Woman,So you were already on the bus when the hijacker got on it?
Tactics,Raye,"Yeah, and in the end the guy freaked out, jumped out of the bus, and got hit by a car."
Tactics,Woman,Did he die?
Tactics,Raye,"Yeah, probably. I couldn’t really sick are and see what happened to him."
Tactics,Raye,[cautiously] What do you mean?
Tactics,Woman,"Think about it. You got on that bus because you were investigating someone, right? And now you're telling me that this criminal is most likely dead. Doesn't that suggest that you—"
Tactics,Raye,[interrupting] That's enough.
Tactics,Raye,"[increasingly frustrated]Look, darling, you and I know you used to be one of the best agents in the FBI. But now you’re my fiancé now. I mean, we talked about this. You're not an agent anymore, so just leave it alone."
Tactics,Woman,[after a pause] But...
Tactics,Raye,"[frustratedly] You wouldn't get involved with the Kira care and you wouldn't do anything dangerous. That's what you promised when we decided you’d come with me, so I could meet your parents in Japan. You do remember that, don't you?"
Tactics,Woman,"[disheartened] Yeah, I guess you're right. It's just force of habit. Sorry about that."
Tactics,Raye,"No, I should be sorry. Let's... forget about it. [happily] Anyway, once we have a few kids running around, you'll probably be so busy you'll forget you were ever an agent. Your mind will be occupied with better things, too."
Tactics,Raye,"[cont'd] More importantly, tell me how I can convince your dad I'm worthy of his daughter. Kira doesn't scare me half as much as he does."
Tactics,Ryuk,"Oh, let me guess. You're about to write down the name of that agent, aren't you? The one from the bus."
Tactics,Light,"Not yet. I'm gonna wait one week before writing his name. If he dies right after meeting me, I'll only draw attention to myself. I'll write his name in here once they've had time to investigate more people with ties to the police. It'll be less obvious that way. In the meantime, I think I'll use some of those inmates I've been keeping alive to play around with L a little more."
Tactics,Watari,[muffled output] L.
Tactics,L,[turning to the computer] Hmm?
Tactics,Watari,Another victim. This one left what appears to be a suicide note.
Tactics,L,"Please, send it to me."
Tactics,L,"""Gods of Death."""
Tactics,L,"""L, did you know, Gods of Death...?"" Is he trying to tell us that Gods of Death exist? [to Watari:] Listen, Watari. Tell the police to monitor prison populations closely for the next few days. Kira may use other suicide notes to communicate us."
Tactics,Watari,[muffled output] Understood.
Tactics,Ryuk,This place is crawling with humans. How're ya gonna do it here?
Tactics,Light,[scanning the crowd] Let's just say you're about to see the results of all the research and experiments I've been doing over the last few days.
Tactics,Ryuk,Experiments?
Tactics,Light,Yeah. I've been using known criminals who live in this part of town to test out different killing methods. I've learned a lot about the Death Note.
Tactics,Light,"[cont'd] [V.O.] For example, if I write a cause of death and the circumstances leading up to it, I can add a name afterwards and it'll still happen."
Tactics,Ryuk,[thinking] Ooooh. Even I didn't know that one.
Tactics,Light,[putting hood on] He's here. [pauses as Raye approaches] Right on time.
Tactics,Light,Mr. Raye Penber.
Tactics,Light,Turn around and your dead.
Tactics,Light,I am Kira.
Tactics,Light,[cont'd] That's right. Don't turn around or put your hands in your pockets. I won't hesitate to kill you here.
Tactics,Raye,[thinking] I-it couldn't be. This voice. I've heard it somewhere.
Tactics,Light,"But first, I'm gonna prove to you that I'm Kira. Do you see the man working over there at the coffee shop?"
Tactics,Light,"That's right, the one sweeping the floor. I'm gonna kill him just for you."
Tactics,Ryuk,But how? ...Don't do it.
Tactics,Light,"I'm afraid I had no choice but to kill him. I figured if I didn't kill at least one person, you wouldn't believe me. Although that man has been repeatedly charged with sexual assault. He's managed to avoid conviction every time due to lack of evidence. He was a menace to society. He got what he deserved. I can only assume that L has already informed you of this: I can't kill someone who I haven't seen. I have to know their face, which means of course, I could easily kill all these people right now if I wanted to. Go ahead and choose someone if you want."
Tactics,Raye,D-don't do it. I believe you. You're Kira.
Tactics,Light,I'm sure you care more about your loved ones than any of these people here. Imagine how you'd feel if one of them was killed just because you refused to cooperate. I think you should consider them the real hostages at the moment.
Tactics,Raye,How do you know about her?
Tactics,Light,"[chuckles] You seem surprised. I've been investigating you, and if you don't do exactly as I say, she will die and so will the rest of your family, including you. And that's a promise."
Tactics,Raye,I-I understand. Just tell me what you need me to do.
Tactics,Light,I see you've got your laptop with you. I want the files containing the identities of all the FBI agents who came to Japan.
Tactics,Raye,"I do have my laptop with me. It's the one I use for work, but I don't have the files you're looking for."
Tactics,Light,"Alright, then take this envelope."
Tactics,Raye,Huh? [takes envelope]
Tactics,Light,"First, take the transceiver out of the envelope, then put the earpiece in, and await my instructions"
Tactics,Raye,[thinking] A transceiver? This thing looks like a toy.
Tactics,,"Fade to slightly different angle of Raye, at which point he has his hand on the transmitter now in his ear"
Tactics,Raye,[cont'd][thinking] But there'll be no record of this transmission anyway. And it allows us to converse from a close distance even underground. You really thought this through.
Tactics,Light,"Alright. Now get on the Yamanote Line, inner or outer route. It doesn't matter which direction you take. I'll be close by at all times, which means I'll be watching your every move. When you get on the train, pick a spot in front of you and don't take your eyes off it. If I see you looking around, I will kill you. Once you've boarded, I want you to take the seat closest to the doors. If it's occupied, wait until it's free."
Tactics,Light,"Now, I'm going to ask you something. If I have even the SLIGHTEST suspicion that you're not being honest, your girlfriend is as good as dead. How many FBI agents are currently in Japan? Speak quietly into the transceiver, and don't make it obvious."
Tactics,Raye,[lifts collar of jacket] I believe it's four teams. Three agents per team for a total of twelve.
Tactics,Light,Okay. Now take the papers out of the envelope.
Tactics,Raye,Huh? [thinking] What... is this?
Tactics,Light,"Of those twelve agents you mentioned, I want you to write down the name of your superior, the one who's heading up this investigation, on the space on the very top of the page."
Tactics,Raye,[thinking] What is the meaning of this? What is he after?
Tactics,Raye,"[cont'd][ thinking] Let's face it, he hasn't really left me any choice. Besides, it's not like he can kill them using just their names."
Tactics,Light,"Next, take out your laptop and turn it on. Any minute now your boss is going to send you a message with a file attachment. It contains the names and photos of all the FBI agents currently active in Japan."
Tactics,Raye,[thinking] But this... this is...
Tactics,Light,"Now, one by one you're going to look at each photo and then write that agent's name in the space provided. You're going to do this for each agent."
Tactics,Raye,"[thinking] It doesn't make sense. If he's got the names already, why use me? What's he planning to do with them? [closes laptop]"
Tactics,Light,"Good. Looks like you're done. [cut to Light] Now put the transceiver and all the papers back into the original envelope and place them on the wrack directly above your head. [cut to Raye putting papers in envelope] After that, you’re going to stay in your seat and ride the train for at least another thirty minutes. When you are absolutely certain that nobody will notice you leaving without the envelope, you can get off the train."
Tactics,Raye,[thinking] I know that voice. Why on earth can't I remember who it belongs to?
Tactics,Raye,"[thinking] Kira, who are you?"
Tactics,Raye,Light... Yagami.
Tactics,Light,Farewell... Raye Penber.
Tactics,Light,"[V.O.] Raye Penber wrote all those names on pages taken from the Death Note. Ironic. Without even realizing it, he was actually signing a death warrant for all of his colleagues. As for Penber's boss, he died of a heart attack after sending all of his agents a file. And the other eleven investigators? [chuckles] They all died of heart attacks after receiving the same file."
Tactics,Watari,"[through speakers] L, you have a call from the director of the FBI."
Tactics,Director,"It's me. I've got a report in front of me right now stating all of our agents in Japan are dead. All twelve died of heart attacks. I can only assume that Kira is behind this. Look, I'm sorry but it's already decided. We're calling off our investigation."
Tactics,Watari,I have Chief Yagami on the line.
Tactics,Soichiro,"[through speakers] L, I just got off the phone with the director of the FBI. According to him, it seems that you arranged for the FBI to come to Japan and investigate everyone here associated with the task force."
Tactics,L,"Yes, I did."
Tactics,Soichiro,So how do you explain this? Are we now suspects in our own investigation?
Tactics,L,I felt that it was necessary to uncover Kira's identity.
Tactics,Soichiro,"I cannot accept that! I find it unbelievable that you would spy on us, the very people working with you on this case."
Tactics,Officer 1,"Hear that? Well, I knew all along we couldn't trust that guy."
Tactics,Officer 2,"More importantly, Kira killed those FBI agents, didn't he?"
Tactics,Officer 1,"It's obvious he'll kill anyone who gets in his way, whether they're criminals or not. [cut to L's room] So much for his sense of justice. He's a murderer."
Tactics,Watari,We have another victim. A note was found at the scene.
Tactics,L,Hmm...
Tactics,Light,"[V.O. ]""L, do you know, gods of death..."""
Tactics,L,Hmm?
Tactics,Light,"[cont'd][V.O] ""...love apples?"""
Tactics,L,"[thinking] Damn you, Kira."
Tactics,Woman,"He's dead. Raye's dead. No, he was... he was murdered by Kira."
Tactics,Sayu,"Um, so, what's with the family meeting, Dad?"
Tactics,Soichrio,"I figured you're going to find out sooner or later, so I might as well tell you now. I don't want you to be alarmed. I'm sure you've heard of this Kira investigation. Well, I'm currently in charge of it."
Tactics,Sayu,"[sits upright] What? Are you serious? That's totally awesome, Dad. You're the best cop ever!"
Tactics,Soichiro,That's not quite the point I'm trying to make.
Tactics,Sayu,Oh?
Tactics,Soichiro,"You see, the truth is, the FBI sent twelve of their agents to Japan to assist us in finding Kira, and all of them died yesterday?"
Tactics,Light,Does that mean they were all killed by Kira?
Tactics,Sayu,What?
Tactics,Soichiro,What I'm saying is there's a chance that Kira will actually try to kill anyone who comes after him. His crimes are ruthless and more frightening than anything we've seen. Many detectives have already quit.
Tactics,Sayu,"Dad, you should quit, too! I don't want you to die. What if he gets you?"
Tactics,Sachiko,That's right. Your life is so much more important than some job.
Tactics,Soichiro,I can't. I could never forgive myself if I walked away from this. I will not sit back and let evil triumph.
Tactics,Sayu,"But Dad, you..."
Tactics,Sachiko,"Please, dear..."
Tactics,Light,"[after a brief pause] I think it's honorable of you, Dad. [standing up from seat] I'm proud to be able to call you my father. [while exiting the room] And if anything should ever happen to you, I'm going to find Kira. [opens door and looks back] And make sure he gets executed."
Tactics,Soichiro,We now know that Kira doesn't just target criminals. He'll kill anyone who opposes him.
Tactics,,Cut indoors to Soichiro addressing the task force
Tactics,Soichiro,"[cont'd] It's quite possible that we might all be killed by Kira. Think of your own lives. Your families and all the others you'd be leaving behind. If anyone wants to leave this investigation, now is the time. You won't be demoted if you choose not to stay. You have my word. But if you're not absolutely sure, then we don't need you. You have to be willing to fight against him, even if that means making the ultimate sacrifice. That is all."
Tactics,Officer 3,So what're ya gonna do?
Tactics,Officer 4,I'm not sure.
Tactics,Sasaki,"Oh yeah, that's him alright. There's no doubt about it. I remember him because he told us to get down. But I don't really remember any of the other passengers."
Tactics,Woman,"I see. Well, thanks for talking with me anyway. I appreciate it."
Tactics,Woman,"It's a bit of a longshot, but if what I'm thinking is right, Kira could have been one of the passengers on the bus that day. And if that is the case, then I know that he's close enough to use this bus route."
Tactics,Soichiro,"Five men, huh? Well, six, including myself. Still, I'm grateful to see that there are as many as five of you willing to risk your lives to face evil."
Tactics,L,[distorted by voice changer] The fact that you've chosen to stay means you have a strong sense of justice. I trust all of you.
Tactics,Aizawa,"Hah, uh, hold on a second. L just said that he's decided to trust us now. But honestly, what reason do we have to trust him?"
Tactics,Ide,"Look, L. All of us have agreed to put our lives at risk to bring Kira to justice, so I hope you understand what this means. We're really sticking our necks out here."
Tactics,Aizawa,"But you never have to show your face, do you? You just give the orders. I don't see how you expect us to work alongside you under those conditions."
Tactics,Soichiro,"L, if all of us are going to work together on this investigation, and if you truly meant what you said about trusting the six of us, could you come here so we could all meet in person?"
Tactics,L,"[after a pause][distorted] The thought had already crossed my mind. After all, I did say that I trusted all of you."
Tactics,Ide,"Why is he seeking our help now? There's only six of us. He's solved all these difficult cases by himself in the past, so what makes this one so different? The way L's been conducting things so far, odds are he's gonna send a stand-in or a proxy of some kind to meet us instead of coming himself. It's not like we'd ever know."
Tactics,Aizawa,"A proxy, huh? Well, it is possible."
Tactics,Matsuda,"I believe L. I thnk we can trust him. And besides, I don't really see how we can solve this case without his help."
Tactics,Mogi,I agree.
Tactics,Matsuda,Why would he do something like that?
Tactics,Soichiro,"There were a number of people on the task force who distrusted L before this investigation began. And once we got started, we had detectives resigning left and right. Following that, classified information was leaked. So I'm not surprised that he didn't trust us."
Tactics,Matsuda,"In other words, he was waiting for the task force to get narrowed down to only those investigators he could trust. And to do that, he needed to weed out anyone who wasn't totally committed."
Tactics,Soichiro,Hmm...
Tactics,Ide,"[growls][walking away] If we're working with that guy, I’m leaving the task force. You don't have to worry. I won't try to follow you. I'm not interested in finding L."
Tactics,Sasaki,O-okay.
Tactics,Ukita,"Well, I think we can trust L, so I'd be willing to cooperate with him on this investigation."
Tactics,Aizawa,Count me in.
Tactics,L,"[distorted] I'm staying at a suite in the Teito Hotel at the moment, but I'll be switching hotels every few days from this point on. I want you to think of these hotel rooms as the de facto headquarters of this investigation. If this arrangement is acceptable to all of you, then split into two groups and stagger your arrival so you come thirty minute apart. Please arrange it so you're all here at midnight."
Tactics,L,"Kira. I seems we're getting closer to each other in equal steps. [takes deep breath] It's only a matter of time before we collide. So be it. I'm ready to show my face. I'll make my first public appearance as L. If you ever manage to find out about these secret meetings, I'm sure you'd feel compelled to move in. [takes deep breath] That's what I'm counting on."
Tactics,Light,[thinking] I've been quite active over these past few days. Think carefully. Was there anything I missed? What comes next? There are endless possibilities. The real battle is only just beginning. L...
Tactics,L,"[voice muffled from inside] It's unlocked. Please, let yourself in."
Tactics,Soichiro,Hmm...
Tactics,Light,This woman. If she had spoken to the police before I met her... But it seems there's a god on my side after all. And not just a god of death.
Unraveling,L,[monotone] I am L.
Unraveling,Soichiro,[thinking]] This is him?
Unraveling,Matsuda,Hmm. He's nothing like he thought I'd be.
Unraveling,Soichiro,"Hmm. [pulls out badge] I'm Yagami, of the NPA."
Unraveling,Matsuda,"Uh, Matsuda."
Unraveling,Aizawa,I'm Aizawa.
Unraveling,Mogi,Mogi.
Unraveling,Ukita,Ukita.
Unraveling,Soichiro,"I'm very sorry we're late. Currently, the five of us are—"
Unraveling,L,Bang!
Unraveling,Task force,Huh?
Unraveling,Matsuda,Uh?
Unraveling,Aizawa,What the hell was that?
Unraveling,L,"Hmm... If I were Kira, you'd be dead Mr. Soichiro Yagami for the NPA."
Unraveling,L,"Kira needs a face and a name in order to commit murder. But I'm sure you've already figured that much out, haven't you? Please, do not give out your names so carelessly. Instead, let's value our lives."
Unraveling,Matsuda,"I knew that he needed a face to kill someone, but I don't remember any evidence that showed that he needed a name, too."
Unraveling,Soichiro,"There's no way to verify if this is related, but criminals whose names were never released publicly or whose names were spelled incorrectly in the media have not been targeted. We briefly went over it at one of our meetings."
Unraveling,L,That's enough small talk for now. Come this way.
Unraveling,Matsuda,"Oh, uh, right."
Unraveling,L,"Please turn off all your cell phones, handhelds, and any other communication devices, and leave them on the table right there."
Unraveling,Aizawa,"What, do you think we're going to be using our cellphones during this meeting to leak information?"
Unraveling,Soichiro,It's alright. Just do as he says.
Unraveling,Matsuda,"[as they all place their cellphones on the table] I realize he's been cautious from the very beginning, but I still can't tell if he trusts us or not."
Unraveling,L,"[taking a seat] No, I just find them distracting. I can't stand it when people's cellphones are ringing while I'm trying to talk. Let me start by saying nobody takes notes on anything that's said in these meetings. That means when we leave headquarters, any information we need is committed to memory. Please, make yourselves comfortable."
Unraveling,Soichiro,Huh. Right.
Unraveling,Matsuda,"Excuse me, L?"
Unraveling,Woman,"Mmm, and from now on I'll have to ask that you stop calling me ""L"". It's ""Ryuzaki"" now, just to be safe."
Unraveling,Matsuda,"Uh, okay, Ryuzaki. If we know that he needs a name and a face to kill, couldn't we cut down on the number of victims by keeping criminals names from the news?"
Unraveling,Ryuzaki,"If we do that, we'll only be putting the general public at risk."
Unraveling,Ukita,The general public?
Unraveling,Aizawa,Why?
Unraveling,Ryuzaki,"Kira is childish, and he hates losing."
Unraveling,Matsuda,But how do you...
Unraveling,Soichiro,Just what do you mean?
Unraveling,Ryuzaki,"Well, I'm also childish and I hate to lose. That's how I know. [sips tea]"
Unraveling,Soichiro,"Ryuzaki, would you mind being a little more specific for us."
Unraveling,Ryuzaki,"Mnn, early on in the investigation, I tried to provoke Kira with that broadcast."
Unraveling,Ryuzaki,"[V.O.] Up until then, Kira would only go after criminals. But as we all witnessed, he didn't hesitate to kill my stand-in."
Unraveling,Ryuzaki,"[V.O.] Also, as soon as I said we knew he was in the Kanto region, in defiance, he made sure his next victims came from within Japan, as if to say, ""'n' what're you gonna do about it?"""
Unraveling,Ryuzaki,"Mmm. He's met each of my challenges head-on, and he's never missed an opportunity to return the favor. Now what do you think would happen if we tried to use media restrictions to hide criminals from someone like that?"
Unraveling,Matsuda,I guess...
Unraveling,Ryuzaki,"Hmm. ""If you choose to withhold the names of your worst criminals, I'll kill petty criminals or the innocent. I'm holding the whole world hostage, so who's it gonna be? I'm not the evil one here, but all those who oppose me by hiding criminals? You are truly evil."" [sighs] That's exactly how Kira thinks. In any case, let's look at another way we can use the media to draw him out."
Unraveling,Aizawa,But how?
Unraveling,Ryuzaki,"How about something like this? ""Death of FBI agents infuriates the U.S. Latest killings anger the international policing community. Nations agree to send fifteen hundred investigators to Japan."""
Unraveling,Aizawa,Ah...
Unraveling,Ryuzaki,"For Kira, this will be way beyond what he faced with the FBI. He'll see everyone as a potential threat. Psychologically, he'll start to feel cornered, and that will cause him to take some kind of drastic action."
Unraveling,Ukita,That's interesting.
Unraveling,Aizawa,"So he'll think there are fifteen hundred, when there are really only seven of us. And since none of these investigators exist, Kira won't be able to kill them."
Unraveling,Ukita,It just might work.
Unraveling,Ryuzaki,"Well, before we celebrate, I'll tell you the rest of my thoughts on the Kira case."
Unraveling,Ryuzaki,Kira works alone. He had access to all our classified information.
Unraveling,Aizawa,What evidence do you have that he's working alone?
Unraveling,Soichiro,"Hold on, Aizawa. Let's listen to his entire theory before asking questions."
Unraveling,Ryuzaki,"We know he needs a name and a face to kill. And to some extent he can control a victim's time of death and their actions before dying. We already know that much. Please keep that in mind [uncaps marker] and listen carefully to what I have to say next. [begins to write] On December fourteenth, twelve FBI investigators enter Japan. Here we are on December nineteenth. Using prison inmates, Kira conducts experiments manipulating his victims' actions before they die. In other words, during this window of only five days, Kira became aware of the FBI's presence and obviously felt threatened. Because he didn't know any of their names or faces, he was at a disadvantage. He needed to know how much control he had over his victims before he could use it against the twelve agents. And as we all know, on December twenty-seventh."
Unraveling,Light,"[thinking] I got a hold of a file which contained all the names and faces of the FBI investigators in Japan, and I succeeded in killing each one of them. It's practically impossible to guess which agent gave the file to Kira, but [brief flashback of interaction with Raye Penber] I have to make sure no one ever finds out that I came into contact with Raye Penber. [writes 12/10 BUS in notebook]"
Unraveling,Ryuk,Huh? How come you're not using the Death Note today? You studying for those entrance exams? [eats apple]
Unraveling,Light,"Those are the least of my worries. Plus, it's a little late to start now."
Unraveling,Ryuk,Oh? Whatcha doing?
Unraveling,Light,December nineteenth to December twenty-seventh. I've been most active during this period.
Unraveling,Ryuzaki,"During this period, to the best of our knowledge, at least twenty-three individuals died of heart attacks. But these victims were different from Kira's previous targets. They were all alleged criminals, ex-convicts, or suspects in on-going investigations, so legally speaking, they were innocent."
Unraveling,Soichiro,That's true.
Unraveling,Ryuzaki,"What this indicates, is that Kira had to manipulate these lesser criminals in order to kill those FBI agents. He killed that many people so we'd be unable to kill the decoys from those who were actually used. In truth, he probably only needed a few. He waited eight days so the FBI could investigate other suspects, which meant there'd be no timeline linking him to their deaths. I suspect Kira had to be one of the people being investigated by the FBI between the fourteenth and the nineteenth of December. In fact, I have no doubt. [scribbles out the line he drew between the fourteenth and nineteenth]"
Unraveling,Ryuzaki,"These are files provided by the FBI, and they contain additional information you might find useful. For obvious reasons, you're not permitted to take these out of this room, but— [he gasps as he's interrupted]"
Unraveling,Matsuda,"Amazing! There might only be five of us, but with this much information, we should be able to cover a lot of ground."
Unraveling,Aizawa,"We'll split into two teams. One team traces the FBI agents, the other looks at the heart attack victims"
Unraveling,Matsuda,"There weren't that many people who had access to information from headquarters, and of those the FBI only investigated a small group in the first five days"
Unraveling,Aizawa,Yeah. Yeah!
Unraveling,Ryuzaki,So. Does anyone have any questions?
Unraveling,Task force,Huh?
Unraveling,Soichiro,"Actually, Ryuzaki, I do have one question for you. And it pertains to what you said to us earlier about how you hate to lose. Does that fact that you've shown us your face mean that you've lost? By just being here, are you admitting defeat to Kira?"
Unraveling,Ryuzaki,"That's right. By showing my face to you know and by sacrificing the lives of twelve FBI agents, I have lost the battle. But I'm not gonna lose the war. This is the first time I've ever put my life on the line. I want to show Kira that we're all willing to risk our lives, if that what it takes, [chuckles and smiles] and that justice will prevail no matter what."
Unraveling,Mogi,"Hey, yeah, that's right!"
Unraveling,Matsuda,I like the sound of that.
Unraveling,Ukita,We can do this!
Unraveling,Aizawa,"Alright, then. Let's do this, Ryuzaki!"
Unraveling,Soichiro,"[thinking] Well, I had my doubts about whether it was really him at first, but there's no mistaking it. This man is L."
Unraveling,Ryuzaki,"Before we go any further, I have to be absolutely sure that none of you are Kira, so I'll need to speak with each of you individually before you leave today."
Unraveling,Aizawa,What's the deal? He still doesn't trust us?
Unraveling,Soichiro,"No, I think it's a fair request. Try and see it from his perspective. Kira's been getting information from our headquarters from the very beginning, so there's a good chance he's one of us."
Unraveling,Matsuda,He's right. Working on this case has given us a chance to see him in person.
Unraveling,Aizawa,[in realization] He's risking his life to be here.
Unraveling,Ryuzaki,[staring out window][thinking] Things are going well. Just one clue—a single decisive factor's all I need.
Unraveling,Light,[thinking] Just one oversight. A single piece of evidence is all it would take. It could cost me my life.
Unraveling,Ryuzaki and Light,Just one thing.
Unraveling,Ryuk,You already finished studying?
Unraveling,Light,"I guess. [thinking] I'll be fine. I haven't missed anything. The biggest risk I've taken so far was that busjacking incident. But they'll never be able to connect it with Kira. Fortunately for me, both the police and L don't know that Kira can kill people by means other than a heart attack. However, if anyone were to discover that, I'd be in a lot of trouble."
Unraveling,Sayu,Whaaaaaat? Does it have to be now?
Unraveling,Sachiko,"[holding out bag of clothes] Your father's been pulling overnighters with now change of clothes, so you're going to bring these to him."
Unraveling,Light,"But Mooooom, I totally promised my friends that I'd go out with them today."
Unraveling,Light,[having walked into the living room] Why don't I go? I could use a break.
Unraveling,Sayu,"Thanks, Light. I owe you one next time! [eats chips and chuckles]"
Unraveling,Ryuk,So I guess this will give you a chance to spy on the police.
Unraveling,Light,"I won't go further than the reception desk. [he opens his trap drawer and retrieves the Death Note, then rips out a page and folds it]"
Unraveling,Ryuk,"Ooooh, you're bringing a page. Planning to kill someone?"
Unraveling,Light,"No, but lately I've been bringing a page with me every time I go out, just in case."
Unraveling,Woman,"[thinking] That day. Raye said that he was planning to go to Shinjuku. That same day, four people died of heart attacks in the Shinjuku area, and there was the bus jacking."
Unraveling,Woman,[thinking] There's no way it was a coincidence.
Unraveling,Woman,[thinking] That's it! Kira can kill in other ways. It doesn't have to be a heart attack.
Unraveling,Voice mail,The mobile customer you are trying to reach is currently unavailable. For voicemail—
